# File: OutputsByTech.csv,,,,,,,,,
# Title: Outputs by tech used for GDP intensity policies,,,,,,,,,
# Comments: Heavily filtered; could be even more filtered to just the needed sectors,,,,,,,,,
# Updated August 17th with IAMCOMPACT reference scenario,,,,,,,,,
# Units: EJ,,,,,,,,,
# Column types: cccccnnnnc,,,,,,,,,
# ----------,,,,,,,,,
region,sector,subsector,output,technology,1990,2005,2010,2015,Units
Russia,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (recirculating),0,0,0,0,EJ
Russia,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (seawater),0,0,0,0,EJ
Russia,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (once through),0,0,0,0,EJ
Russia,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (recirculating),0,0,0,0,EJ
Russia,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (seawater),0,0,0,0,EJ
Russia,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (once through),0,0,0,0,EJ
Russia,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (recirculating),0,0,0,0,EJ
Russia,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (seawater),0,0,0,0,EJ
Russia,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (once through),0.183827,0.185564,0.18728,0.176969,EJ
Russia,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (recirculating),0.341877,0.345106,0.348298,0.329122,EJ
Russia,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (seawater),0.0204252,0.0206181,0.0208089,0.0196632,EJ
Russia,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (once through),0,0,0,0,EJ
Russia,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (recirculating),0,0,0,0,EJ
Russia,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (seawater),0,0,0,0,EJ
Russia,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (once through),0.568991,0.503183,0.585381,0.591391,EJ
Russia,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (recirculating),1.05819,0.935807,1.08868,1.09985,EJ
Russia,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (seawater),0.0632212,0.0559093,0.0650424,0.0657102,EJ
Russia,elec_geothermal,geothermal,elec_geothermal,geothermal (dry_hybrid),4.03E-05,5.90E-04,7.27E-04,6.58E-04,EJ
Russia,elec_geothermal,geothermal,elec_geothermal,geothermal (recirculating),6.05E-05,8.86E-04,0.00109074,9.87E-04,EJ
Russia,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (once through),0,0,0,0,EJ
Russia,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (recirculating),0,0,0,0,EJ
Russia,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (seawater),0,0,0,0,EJ
Russia,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),0.155885,0.0216803,0.00865634,0.00859647,EJ
Russia,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.289911,0.0403205,0.0160988,0.0159874,EJ
Russia,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),0.0173206,0.00240895,9.62E-04,9.55E-04,EJ
Russia,elect_td_bld,elect_td_bld,elect_td_bld,elect_td_bld,0.631362,0.804448,1.08922,1.11146,EJ
Russia,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0,0,0,0,EJ
Russia,elect_td_en,elect_td_en,elect_td_en,elect_td_en,0.0525321,0.0597723,0.0644189,0.0779393,EJ
Russia,elect_td_h2,elect_td_h2,elect_td_h2,elect_td_h2,0,0,0,0,EJ
Russia,elect_td_ind,elect_td_ind,elect_td_ind,elect_td_ind,2.4061,1.7066,1.73274,1.78334,EJ
Russia,elect_td_trn,elect_td_trn,elect_td_trn,elect_td_trn,0.242675,0.209358,0.21644,0.225062,EJ
Russia,electricity,biomass,electricity,biomass (IGCC),0,0,0,0,EJ
Russia,electricity,biomass,electricity,biomass (conv),0,0,0,0,EJ
Russia,electricity,coal,district heat,coal (conv pul),0.769289,0.577195,0.598483,0.555846,EJ
Russia,electricity,coal,electricity,coal (IGCC),0,0,0,0,EJ
Russia,electricity,coal,electricity,coal (conv pul),0.546129,0.551288,0.556387,0.525754,EJ
Russia,electricity,gas,district heat,gas (steam/CT),3.00043,1.5397,1.55414,1.80416,EJ
Russia,electricity,gas,electricity,gas (CC),0,0,0,0,EJ
Russia,electricity,gas,electricity,gas (steam/CT),1.69041,1.4949,1.7391,1.75696,EJ
Russia,electricity,geothermal,electricity,geothermal,1.01E-04,0.00147597,0.0018179,0.00164454,EJ
Russia,electricity,hydro,electricity,hydro,0.597301,0.621637,0.599339,0.604775,EJ
Russia,electricity,nuclear,electricity,Gen_III,0,0,0,0,EJ
Russia,electricity,nuclear,electricity,Gen_II_LWR,0.425914,0.537994,0.613462,0.703411,EJ
Russia,electricity,refined liquids,district heat,refined liquids (steam/CT),0.754805,0.0629979,0.0171617,0.0116743,EJ
Russia,electricity,refined liquids,electricity,refined liquids (CC),0,0,0,0,EJ
Russia,electricity,refined liquids,electricity,refined liquids (steam/CT),0.463117,0.0644098,0.025717,0.025539,EJ
Russia,electricity,solar,electricity,CSP_storage,0,0,0,0,EJ
Russia,electricity,solar,electricity,PV,0,0,0,0.00120552,EJ
Russia,electricity,solar,electricity,PV_storage,0,0,0,0,EJ
Russia,electricity,wind,electricity,wind,0,2.52E-05,1.44E-05,5.33E-04,EJ
Russia,electricity,wind,electricity,wind_offshore,0,0,0,0,EJ
Russia,electricity,wind,electricity,wind_storage,0,0,0,0,EJ
Russia,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,3.63594,3.18543,3.48051,3.58122,EJ
Russia,gas pipeline,gas pipeline,gas pipeline,gas pipeline,14.4341,13.0023,14.4288,13.9641,EJ
Russia,gas processing,biomass gasification,gas processing,biomass gasification,0,0,0,0,EJ
Russia,gas processing,coal gasification,gas processing,coal gasification,0,0,0,0,EJ
Russia,gas processing,natural gas,gas processing,natural gas,16.2216,14.6371,16.0226,15.3218,EJ
Russia,mining energy use,mobile,mining energy use,electricity,0,0,0,0,EJ
Russia,mining energy use,mobile,mining energy use,hydrogen,0,0,0,0,EJ
Russia,mining energy use,mobile,mining energy use,refined liquids,0,0.0285773,0.0445009,0.0450161,EJ
Russia,mining energy use,stationary,mining energy use,biomass,0,2.01E-04,3.01E-04,6.68E-04,EJ
Russia,mining energy use,stationary,mining energy use,coal,0,0.0146284,0.0018659,0.00321207,EJ
Russia,mining energy use,stationary,mining energy use,electricity,0,0.0830502,0.080142,0.0941544,EJ
Russia,mining energy use,stationary,mining energy use,gas,0,0.043295,0.0389254,0.0452684,EJ
Russia,mining energy use,stationary,mining energy use,heat,0,0.0798689,0.0464646,0.0302229,EJ
Russia,mining energy use,stationary,mining energy use,refined liquids,0,0.00714435,0.0111252,0.011254,EJ
Russia,nuclearFuelGenII,enrichedUranium,nuclearFuelGenII,enrichedUranium,1.27902,1.6156,1.84223,2.11235,EJ
Russia,nuclearFuelGenIII,enrichedUranium,nuclearFuelGenIII,enrichedUranium,0,0,0,0,EJ
Russia,other industrial energy use,biomass,electricity,biomass cogen,1.33E-04,0.00948844,0.00997641,0.0101465,EJ
Russia,other industrial energy use,biomass,other industrial energy use,biomass,0.00391872,0.0459082,0.0279343,0.0645297,EJ
Russia,other industrial energy use,biomass,other industrial energy use,biomass cogen,3.57E-04,0.0262112,0.0277123,0.0282633,EJ
Russia,other industrial energy use,coal,electricity,coal cogen,0.0191956,0.0442918,0.0415224,0.0448474,EJ
Russia,other industrial energy use,coal,other industrial energy use,coal,0.583646,0.203918,0.207057,0.131766,EJ
Russia,other industrial energy use,coal,other industrial energy use,coal cogen,0.0464785,0.110453,0.103806,0.1124,EJ
Russia,other industrial energy use,district heat,other industrial energy use,district heat,4.51075,1.88477,1.86486,1.49322,EJ
Russia,other industrial energy use,electricity,other industrial energy use,electricity,1.40327,0.927711,0.913545,0.94715,EJ
Russia,other industrial energy use,gas,electricity,gas cogen,0.153428,0.0866757,0.134862,0.149618,EJ
Russia,other industrial energy use,gas,other industrial energy use,gas,1.18797,1.5265,1.47145,1.45955,EJ
Russia,other industrial energy use,gas,other industrial energy use,gas cogen,0.359317,0.208857,0.326542,0.364035,EJ
Russia,other industrial energy use,hydrogen,electricity,hydrogen cogen,0,0,0,0,EJ
Russia,other industrial energy use,hydrogen,other industrial energy use,hydrogen,0,0,0,0,EJ
Russia,other industrial energy use,hydrogen,other industrial energy use,hydrogen cogen,0,0,0,0,EJ
Russia,other industrial energy use,refined liquids,electricity,refined liquids cogen,0,0.0119671,0.0078013,0.0108136,EJ
Russia,other industrial energy use,refined liquids,other industrial energy use,refined liquids,0.849569,0.421613,0.522742,0.572903,EJ
Russia,other industrial energy use,refined liquids,other industrial energy use,refined liquids cogen,0,0.0289761,0.0189813,0.0264392,EJ
Russia,other industrial feedstocks,coal,other industrial feedstocks,coal,0,0.0285904,5.02E-04,0,EJ
Russia,other industrial feedstocks,refined liquids,other industrial feedstocks,refined liquids,0,0.138515,0.0787388,0.11185,EJ
Russia,other industry,other industry,other industry,other industry,8.94527,5.55202,5.56386,5.3121,EJ
Russia,process heat cement,biomass,process heat cement,biomass,0.0031166,0.00173379,0.00163552,0.00163552,EJ
Russia,process heat cement,coal,process heat cement,coal,0.0218162,0.0121363,0.0114484,0.0114484,EJ
Russia,process heat cement,gas,process heat cement,gas,0.211929,0.117895,0.111213,0.111213,EJ
Russia,process heat cement,hydrogen,process heat cement,hydrogen,0,0,0,0,EJ
Russia,process heat cement,refined liquids,process heat cement,refined liquids,0.0747985,0.0416102,0.0392519,0.0392519,EJ
Russia,refined liquids bunkers,refined liquids bunkers,refined liquids bunkers,refined liquids bunkers,0.672905,1.2862,1.31643,1.1335,EJ
Russia,refined liquids enduse,refined liquids enduse,refined liquids enduse,refined liquids enduse,0.588301,0.301685,0.267904,0.443632,EJ
Russia,refined liquids industrial,refined liquids industrial,refined liquids industrial,refined liquids industrial,3.53559,2.36522,2.74297,2.60598,EJ
Russia,refined liquids transport,refined liquids transport,refined liquids transport,refined liquids transport,2.92474,1.9195,2.28944,2.41862,EJ
Russia,refining,biomass liquids,refining,BTL with hydrogen,0,0,0,0,EJ
Russia,refining,biomass liquids,refining,FT biofuels,0,0,0,0,EJ
Russia,refining,biomass liquids,refining,biodiesel,0,0,0,0,EJ
Russia,refining,biomass liquids,refining,cellulosic ethanol,0,0,0,0,EJ
Russia,refining,biomass liquids,refining,corn ethanol,0,0,0,0,EJ
Russia,refining,coal to liquids,refining,coal to liquids,0,0,0,0,EJ
Russia,refining,gas to liquids,refining,gas to liquids,0,0,0,0,EJ
Russia,refining,oil refining,oil-credits,oil refining,9.63574,6.10601,6.71093,6.70521,EJ
Russia,refining,oil refining,refining,oil refining,9.63574,6.10601,6.71093,6.70521,EJ
Russia,regional biomass,regional biomass,regional biomass,regional biomass,0.509932,0.289505,0.290633,0.31956,EJ
Russia,regional biomassOil,regional biomassOil,regional biomassOil,OilCrop,0,0,0,0,EJ
Russia,regional coal,domestic coal,regional coal,domestic coal,7.95653,4.6023,4.44917,4.03922,EJ
Russia,regional coal,imported coal,regional coal,imported coal,0.217578,0,0,0.695511,EJ
Russia,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,0,0,0,0,EJ
Russia,regional natural gas,domestic natural gas,"domestic natural gas,depth=1",domestic natural gas,16.2216,14.6371,16.0226,14.9098,EJ
Russia,regional natural gas,imported natural gas,"imported LNG,depth=1",imported LNG,0,0,0,2.70E-05,EJ
Russia,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported RUS pipeline gas,0,0,0,0.411994,EJ
Russia,regional oil,domestic crude oil,regional oil,domestic crude oil,11.4714,6.62839,7.09342,6.94743,EJ
Russia,regional oil,imported crude oil,regional oil,imported crude oil,0,0,0,0.187195,EJ
Russia,resid cooling,electricity,resid cooling,electricity,0.0054621,0.0062822,0.0078302,0.0094794,EJ
Russia,resid heating,biomass,resid heating,biomass,0.0735437,0.0134075,0.0120014,0.0134126,EJ
Russia,resid heating,district heat,resid heating,district heat,0,1.15513,1.20857,1.14395,EJ
Russia,resid heating,electricity,resid heating,electricity,0.0157117,0.0167694,0.0203874,0.0240739,EJ
Russia,resid heating,gas,resid heating,gas,0.59375,0.507295,0.553683,0.596471,EJ
Russia,resid heating,gas,resid heating,hydrogen,0,0,0,0,EJ
Russia,resid others,biomass,N/A,biomass,0.0134463,0.00235635,0.00205922,0.00224774,EJ
Russia,resid others,biomass,resid others,biomass,0.00612865,0.00111728,0.00100011,0.00111772,EJ
Russia,resid others,coal,N/A,coal,0.248609,0.0592325,0.03239,0.0435869,EJ
Russia,resid others,coal,resid others,coal,0.15113,0.0374415,0.020978,0.0289038,EJ
Russia,resid others,district heat,N/A,district heat,0,0.0907421,0.0930599,0.0865587,EJ
Russia,resid others,district heat,resid others,district heat,0,0.128348,0.134286,0.127105,EJ
Russia,resid others,electricity,resid others,electricity,0.257533,0.283223,0.347783,0.414789,EJ
Russia,resid others,gas,N/A,gas,0.493181,0.398932,0.422959,0.443124,EJ
Russia,resid others,gas,N/A,hydrogen,0,0,0,0,EJ
Russia,resid others,gas,resid others,gas,0.445109,0.380298,0.415073,0.447149,EJ
Russia,resid others,gas,resid others,hydrogen,0,0,0,0,EJ
Russia,resid others,refined liquids,resid others,refined liquids,0.169301,0.125641,0.0959255,0.169863,EJ
Russia,total biomass,domestic biomass,total biomass,domestic biomass,0.454024,0.256485,0.259666,0.287706,EJ
Russia,total biomass,imported biomass,total biomass,imported biomass,0.0559074,0.0330206,0.0309663,0.0318536,EJ
Russia,wholesale gas,wholesale gas,wholesale gas,wholesale gas,5.77411,5.85944,6.65374,6.07054,EJ
